id,rating,tags
111123,1600,brute force|dp|greedy
111120,800,constructive algorithms|greedy|math|number theory
111052,2700,data structures|geometry|sortings
111049,2000,data structures|dfs and similar|graphs|greedy|implementation|trees
111046,1800,dfs and similar|greedy|math|trees
111043,1000,greedy|math
111040,800,brute force|greedy|math|number theory
110966,2900,*special|dp|shortest paths|string suffix structures
110965,2500,*special|dfs and similar|trees
110964,2100,*special|dp|greedy|trees
110960,2100,*special|binary search|dfs and similar|dp|math|ternary search
110886,2800,*special|bitmasks|data structures|divide and conquer|dsu
110883,2900,*special|data structures|geometry|math|sortings
110880,2700,*special|binary search|constructive algorithms|interactive
110818,2300,2-sat|dfs and similar|dsu|graphs|implementation
110815,2300,data structures|greedy|implementation|trees
110812,2000,constructive algorithms|dfs and similar|graphs
110809,1500,bitmasks|brute force|divide and conquer|dp|implementation
110806,1200,greedy
110803,800,greedy
110800,800,math
110725,2200,constructive algorithms|dp|greedy|implementation
110724,1900,brute force|dp|greedy
110720,1200,constructive algorithms|greedy|strings
110655,3200,flows|graphs
110652,2800,combinatorics|data structures|dp
110649,2800,brute force|constructive algorithms|graphs|greedy|sortings
110646,3100,bitmasks|dp|graphs|trees
110643,1900,bitmasks|constructive algorithms|dp|games|greedy|math
110640,1700,dsu|graphs|greedy|sortings|strings|trees|two pointers
110563,1100,dp|games
110560,800,brute force
110492,3300,geometry|math|sortings
110489,3000,dfs and similar|dp|greedy|trees|two pointers
110486,2500,constructive algorithms|graph matchings|greedy|implementation|sortings|two pointers
110483,1800,dp
110482,1700,constructive algorithms|data structures|implementation|strings|two pointers
110481,1300,constructive algorithms|data structures|strings
110418,2600,greedy|math|probabilities
110415,2600,data structures|dp|matrices
110412,2300,data structures|dsu|implementation|trees
110409,2000,constructive algorithms|greedy|implementation|math|two pointers
110406,1400,brute force|dp|greedy|implementation|sortings
110403,1400,greedy
110400,900,brute force|data structures
110337,2800,data structures|divide and conquer
110336,2700,binary search|data structures
110332,2800,constructive algorithms|divide and conquer|dp|math|trees
110329,2300,binary search|brute force|data structures|sortings|two pointers
110326,2000,binary search|brute force|data structures|dfs and similar|dp|greedy|sortings|two pointers
110323,1500,binary search|brute force|math|number theory
110320,1500,brute force|implementation|strings
110024,3500,geometry|math|matrices|number theory
110021,3300,constructive algorithms|divide and conquer
110018,2800,brute force|constructive algorithms|dfs and similar|graph matchings|graphs|trees
110015,2600,constructive algorithms|games|interactive|math
110012,2500,constructive algorithms|greedy|sortings
110009,1900,brute force|constructive algorithms|sortings
110006,1400,constructive algorithms|data structures|greedy
110003,1200,constructive algorithms|greedy
110000,1100,constructive algorithms|math
109935,2400,brute force|constructive algorithms|implementation|sortings
109934,2500,data structures|greedy|implementation|sortings|ternary search|two pointers
109933,1600,data structures|greedy|sortings
109929,1400,math|sortings|two pointers
109926,1000,greedy|strings
109923,900,math
109920,800,math
109858,2600,data structures|divide and conquer|greedy
109855,2400,binary search|constructive algorithms|data structures|greedy
109852,2200,brute force|constructive algorithms|dp|greedy
109849,1600,divide and conquer|dp|greedy|implementation
109846,1300,math
109843,900,games
109840,1000,greedy|implementation|math
109775,2700,binary search|divide and conquer|interactive
109772,2900,dp|greedy|two pointers
109769,2100,brute force|dp|games|greedy
109766,1500,constructive algorithms|math
109763,1300,greedy|math|number theory
109760,800,constructive algorithms|implementation
109695,2800,data structures|divide and conquer|implementation
109694,2300,binary search|combinatorics|dp|math|number theory|sortings
109693,1900,binary search|brute force|combinatorics|math|number theory|sortings
109689,1600,constructive algorithms|greedy|implementation
109686,1300,greedy|implementation|math
109683,1200,math
109680,800,math
109617,2700,binary search|dfs and similar|graphs|interactive|shortest paths|trees
109616,2400,binary search|dfs and similar|graphs|interactive|shortest paths|trees
109612,2100,binary search|constructive algorithms|data structures|greedy
109609,2000,binary search|dp|dsu|greedy|implementation
109606,1400,games|math|number theory
109603,1100,constructive algorithms|math|number theory
109600,800,greedy|implementation|math|number theory
109535,2700,dfs and similar|dp|games
109532,2400,data structures|dfs and similar|greedy|implementation|sortings
109529,1900,dp|graphs|greedy|math|trees
109526,1400,greedy|math|sortings|two pointers
109523,1200,greedy|implementation|strings
109520,800,geometry|math
109463,3500,
109462,3300,dp|flows|greedy
109458,3200,data structures|geometry|graphs|trees
109455,2600,games|implementation|interactive|math
109452,2500,constructive algorithms|graphs|greedy
109449,1700,bitmasks|greedy|math
109446,1500,constructive algorithms
109443,1500,brute force|constructive algorithms|greedy|math|strings
109440,800,brute force|greedy|implementation|math
109377,2400,binary search|data structures|dp|greedy|sortings|two pointers
109376,2100,dp|greedy|two pointers
109372,1900,brute force|dfs and similar|dp|graphs|greedy|number theory
109369,1800,constructive algorithms|greedy|implementation|sortings
109366,1300,constructive algorithms|greedy|math
109363,800,greedy|math
109360,800,implementation|strings
109298,2700,data structures|dp|strings
109295,2700,binary search|dp|geometry|graphs
109292,2100,binary search|brute force|combinatorics|constructive algorithms|dp|two pointers
109289,2000,constructive algorithms|math|number theory
109286,1500,greedy|math
109283,1300,math|two pointers
109280,1100,binary search|greedy|math
109218,2800,bitmasks|combinatorics|constructive algorithms|interactive|math
109215,2100,constructive algorithms|implementation|sortings
109212,1900,brute force|constructive algorithms
109209,1700,constructive algorithms|dfs and similar|dsu|graphs|greedy|implementation|shortest paths
109206,1400,constructive algorithms|data structures|greedy|implementation
109203,1300,constructive algorithms|implementation
109200,1100,games|greedy|implementation
109132,2700,bitmasks|constructive algorithms|divide and conquer|interactive|probabilities
109129,2100,constructive algorithms|dfs and similar|graphs|greedy|implementation|trees
109126,1600,brute force|constructive algorithms|greedy
109123,1300,greedy|two pointers
109120,1200,brute force|data structures|number theory|two pointers
109055,2600,dp|strings
109052,2000,dfs and similar|dp|greedy|trees
109049,2100,binary search|implementation|interactive|math
109046,1600,games|trees
109043,1400,implementation|strings
109040,1200,brute force|implementation|math
108966,1400,bitmasks|greedy|math
108963,1200,bitmasks|brute force
108960,1000,implementation
108895,3300,data structures|implementation|math
108892,3000,dfs and similar|graphs|probabilities|trees
108889,2900,greedy|implementation|math|trees
108886,2500,binary search|bitmasks|constructive algorithms|dfs and similar|dsu|graphs
108883,1900,greedy|implementation|math|sortings
108880,1700,constructive algorithms|graphs|greedy|sortings
108821,2100,binary search|bitmasks|brute force|constructive algorithms
108818,1900,constructive algorithms|greedy|math
108815,1700,bitmasks|brute force|constructive algorithms|dp|hashing|strings
108812,1300,dp|graphs|implementation|shortest paths
108809,1300,math|number theory
108806,1100,constructive algorithms|graph matchings|greedy|sortings
108803,800,greedy|sortings
108800,800,greedy|math
108735,2900,binary search|brute force|data structures|geometry|math
108732,2000,combinatorics|math|number theory
108729,2000,data structures|dp|implementation|two pointers
108726,1700,binary search|math
108723,1000,brute force|dp|greedy|implementation|two pointers
108720,1000,brute force|greedy|math
108655,2700,binary search|constructive algorithms|greedy|implementation
108652,2400,constructive algorithms|data structures|greedy|implementation
108649,1900,binary search|brute force|greedy|implementation|two pointers
108646,1600,math
108643,1000,greedy|sortings
108640,800,greedy|math
108415,2600,constructive algorithms|interactive|number theory
108412,2100,binary search|greedy|math|sortings|ternary search
108409,1400,constructive algorithms|math
108406,1800,binary search|implementation|math|two pointers
108403,1200,dp|greedy|sortings
108400,1200,brute force|implementation|math
108338,2600,binary search|interactive|probabilities
108335,2500,constructive algorithms|dp|flows|graph matchings|greedy|sortings
108332,2100,dfs and similar|dp|graphs
108329,1900,binary search|data structures
108328,2000,binary search|brute force|geometry|math
108327,1400,binary search|geometry|math|ternary search
108323,1200,binary search|dp|implementation|two pointers
108320,900,math
108255,2200,brute force|dp
108252,1900,brute force|dp|greedy
108249,1600,constructive algorithms|data structures|sortings
108246,1000,math
108243,800,greedy|sortings
108240,800,constructive algorithms|greedy|math
108178,1600,constructive algorithms
108175,1500,constructive algorithms|dfs and similar|math
108172,1500,brute force|implementation|two pointers
108169,1300,implementation
108166,1200,binary search|math
108163,1200,constructive algorithms|math
108160,800,implementation|math
108086,1400,data structures|implementation
108083,900,brute force|implementation|math
108080,800,implementation
108003,1400,dp|math|number theory
108000,900,math
107937,3500,dp|fft|math
107936,3100,dp|fft|math
107932,3500,constructive algorithms|dp|greedy
107929,3200,math|probabilities
107926,2000,dfs and similar|graphs|implementation|shortest paths
107923,2000,constructive algorithms|greedy|math
107920,1600,data structures|math|number theory
107855,2600,data structures|dfs and similar|graphs|greedy
107852,2400,brute force|dp|greedy|math
